msisdn,home_city_name,home_region_name
212724531602,Boudnib,Drâa-Tafilalet
212774598037,Jorf Lasfar,Casablanca-Settat
212747279585,Awsard,Dakhla-Oued Ed Dahab
212764523737,Dar Bni Karrich,Tanger-Tétouan-Al Hoceïma
212642724925,Aït Ishaq,Béni Mellal-Khénifra
212633923846,Goulmima,Drâa-Tafilalet
212625245349,Lakhsas,Souss-Massa
212633095690,Ifri,Drâa-Tafilalet
212769853057,Jorf El Melha,Rabat-Salé-Kénitra
212624269903,Tamesna,Rabat-Salé-Kénitra
212644663068,Guigou,Fès-Meknès
212692003562,Tizguite,Fès-Meknès
212685660376,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212692451144,Taounate,Fès-Meknès
212719545980,Boujniba,Béni Mellal-Khénifra
212723675175,Sidi Allal Tazi,Rabat-Salé-Kénitra
212716721412,Tamassint,Tanger-Tétouan-Al Hoceïma
212797280211,Azilal,Béni Mellal-Khénifra
212688349490,Anzi,Souss-Massa
212693049000,Stehat,Tanger-Tétouan-Al Hoceïma
212610755381,Afourar,Béni Mellal-Khénifra
212793332467,Biougra,Souss-Massa
212749921555,Agdz,Drâa-Tafilalet
212679191632,Oulad M'rah,Casablanca-Settat
212772261431,Tichoute,Drâa-Tafilalet
212626726303,El Jadida,Casablanca-Settat
212650429288,Mechra Bel Ksiri,Rabat-Salé-Kénitra
212627193800,Sidi Allal El Bahraoui,Rabat-Salé-Kénitra
212770150247,Point Cires,Tanger-Tétouan-Al Hoceïma
212782404164,Larache,Tanger-Tétouan-Al Hoceïma
212795136278,Salé,Rabat-Salé-Kénitra
212644666196,El Aïoun Sidi Mellouk,l'Oriental
212716689324,Oued Zem,Béni Mellal-Khénifra
212637953237,Boulemane,Fès-Meknès
212618910615,Aït Boubidmane,Fès-Meknès
212616258439,Dcheira El Jihadia,Souss-Massa
212738542965,Khémisset,Rabat-Salé-Kénitra
212657804101,Ouarzazate,Drâa-Tafilalet
212670314435,Itzer,Drâa-Tafilalet
212722160671,Bouhdila,l'Oriental
212644739520,Oued Amlil,Fès-Meknès
212627801672,Gourrama,Drâa-Tafilalet
212691082958,Oulad Abbou,Casablanca-Settat
212771324431,Aït Iaâza,Souss-Massa
212791287643,El Borouj,Casablanca-Settat
212650227829,Bin elouidane,Béni Mellal-Khénifra
212781626237,Karia Ba Mohamed,Fès-Meknès
212715265570,Talsint,l'Oriental
212662478602,Oued Zem,Béni Mellal-Khénifra
212730709916,Ben Ahmed,Casablanca-Settat
212728768045,Assa,Guelmim-Oued Noun
212733367227,Oujda,l'Oriental
212745638922,Aïn Jemaa,Fès-Meknès
212727763031,Touarga,Rabat-Salé-Kénitra
212792898849,Ahfir,l'Oriental
212695302125,Guisser,Casablanca-Settat
212719197301,Boudnib,Drâa-Tafilalet
212640596572,Boujdour,Laâyoune-Sakia El Hamra
212739335812,Dar El Kebdani,l'Oriental
212758196791,Farkhana,l'Oriental
212676698231,Bouguedra,Marrakech-Safi
212762773632,Tisgdal,Souss-Massa
212781944682,Moulay Brahim,Marrakech-Safi
212631397116,Moulay Bouazza,Béni Mellal-Khénifra
212799310473,Aïn Bni Mathar,l'Oriental
212643274259,Sidi Rahhal,Marrakech-Safi
212655631956,Midar,l'Oriental
212792934343,Karia (El Jadida),Casablanca-Settat
212667122596,Sid L'Mokhtar,Marrakech-Safi
212618170617,Haj Kaddour,Fès-Meknès
212683077495,Tiddas,Rabat-Salé-Kénitra
212655039656,Missour,Fès-Meknès
212722756956,Settat,Casablanca-Settat
212616931895,Aïn Leuh,Fès-Meknès
212769919183,Tameslouht,Marrakech-Safi
212670241837,Outat El Haj,Fès-Meknès
212638200166,Elkbab,Béni Mellal-Khénifra
212784631844,Itzer,Drâa-Tafilalet
212772363452,Aïn Harrouda,Casablanca-Settat
212688305069,Aïn Leuh,Fès-Meknès
212644259567,Jaâdar,l'Oriental
212623790293,Témara,Rabat-Salé-Kénitra
212724729600,Oulad Zbair,Fès-Meknès
212699385372,Casablanca,Casablanca-Settat
212614068790,Aït Boubidmane,Fès-Meknès
212661040808,Oued Heimer,l'Oriental
212742023277,Aït Ishaq,Béni Mellal-Khénifra
212642811771,Tamassint,Tanger-Tétouan-Al Hoceïma
212752654071,Kariat Arekmane,l'Oriental
212777767299,Berkane,l'Oriental
212636871630,Sidi Addi,Fès-Meknès
212659921737,El Menzel,Fès-Meknès
212631781517,Oulad Ayad,Béni Mellal-Khénifra
212727143450,Marrakech,Marrakech-Safi
212663123607,Aourir,Souss-Massa
212752559341,Tighza,Béni Mellal-Khénifra
212760370540,Aït Boubidmane,Fès-Meknès
212688073893,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212629311771,Point Cires,Tanger-Tétouan-Al Hoceïma
212772314187,Harhoura,Rabat-Salé-Kénitra
212678960857,Kattara,Marrakech-Safi
212686068463,Dra'a,Drâa-Tafilalet
212762866110,Taïnaste,Fès-Meknès
212681642958,Mzouda,Marrakech-Safi
212717920574,Boudnib,Drâa-Tafilalet
212632836422,Zeghanghane,l'Oriental
212664587264,Skhinate,Fès-Meknès
212666396199,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212723195193,Kariat Arekmane,l'Oriental
212625025995,Karia,Fès-Meknès
212656174646,El Jadida,Casablanca-Settat
212614224780,Oued Rmel,Tanger-Tétouan-Al Hoceïma
212618493613,Assa,Guelmim-Oued Noun
212690925130,Moqrisset,Tanger-Tétouan-Al Hoceïma
212638228809,El Borouj,Casablanca-Settat
212793466096,Tamansourt,Marrakech-Safi
212767726869,Lakhsass,Souss-Massa
212684363333,Bouizakarne,Guelmim-Oued Noun
212653628859,Sebt Jahjouh,Fès-Meknès
212764945991,Oulad Ghadbane,Casablanca-Settat
212760482576,Foum Zguid,Souss-Massa
212722064680,Tarfaya,Laâyoune-Sakia El Hamra
212648268332,Boulemane,Fès-Meknès
212691114832,Jorf,Drâa-Tafilalet
212624095120,Tafetachte,Marrakech-Safi
212745323751,Massa (Maroc),Souss-Massa
212678014882,Ben Guerir,Marrakech-Safi
212732770189,Boumia,Drâa-Tafilalet
212728377043,Fraïta,Marrakech-Safi
212687701501,Tanoumrite Nkob Zagora,Drâa-Tafilalet
212793945023,Mzouda,Marrakech-Safi
212658515414,Bni Drar,l'Oriental
212693112269,Ounagha,Marrakech-Safi
212779930504,N'Zalat Bni Amar,Fès-Meknès
212640608092,Fquih Ben Salah,Béni Mellal-Khénifra
212651486044,Tafraout,Souss-Massa
212795879203,Lalla Takerkoust,Marrakech-Safi
212674722662,Imintanoute,Marrakech-Safi
212642617913,Fam El Hisn,Souss-Massa
212794823165,Sidi Yahya El Gharb,Rabat-Salé-Kénitra
212665527895,Kerouna,l'Oriental
212717520291,Sidi Ahmed,Marrakech-Safi
212696949268,M'rirt,Béni Mellal-Khénifra
212667625925,Harte Lyamine,Drâa-Tafilalet
212743459164,Tichoute,Drâa-Tafilalet
212734071460,Casablanca,Casablanca-Settat
212648046767,Agadir,Souss-Massa
212792824429,Farkhana,l'Oriental
212742159771,Dar Bni Karrich,Tanger-Tétouan-Al Hoceïma
212681099311,Ghmate,Marrakech-Safi
212718257426,Dar Gueddari,Rabat-Salé-Kénitra
212619484528,Moulay Bousselham,Rabat-Salé-Kénitra
212767623742,Béni Mellal,Béni Mellal-Khénifra
212665752973,Tanger,Tanger-Tétouan-Al Hoceïma
212714923219,Tamansourt,Marrakech-Safi
212731482620,Imouzzer Kandar,Fès-Meknès
212790927213,Béni Mellal,Béni Mellal-Khénifra
212693911498,Tizi Ouasli,Fès-Meknès
212633631261,Sidi Slimane,Rabat-Salé-Kénitra
212654446764,Tétouan,Tanger-Tétouan-Al Hoceïma
212714916537,Béni Mellal,Béni Mellal-Khénifra
212695839785,El Menzel,Fès-Meknès
212615472642,Sidi Bouknadel,Rabat-Salé-Kénitra
212694713727,Talsint,l'Oriental
212628709526,Sidi Slimane Echcharaa,l'Oriental
212757841261,Meknès,Fès-Meknès
212629909288,Tisgdal,Souss-Massa
212779855186,Tiznit,Souss-Massa
212652445796,Laaounate,Casablanca-Settat
212695148086,Azrou,Fès-Meknès
212750164403,Larache,Tanger-Tétouan-Al Hoceïma
212623978778,Loulad,Casablanca-Settat
212635584480,Ras El Ma,l'Oriental
212729447252,Sidi Bou Othmane,Marrakech-Safi
212764079709,Tameslouht,Marrakech-Safi
212760697670,Marrakech,Marrakech-Safi
212790463980,Sidi Bouknadel,Rabat-Salé-Kénitra
212773936717,Aït Yalla,Drâa-Tafilalet
212689167412,Tanalt,Souss-Massa
212645929609,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212730169923,Sidi Slimane Echcharaa,l'Oriental
212657962372,Afourar,Béni Mellal-Khénifra
212756262949,Oued Laou,Tanger-Tétouan-Al Hoceïma
212791346397,Point Cires,Tanger-Tétouan-Al Hoceïma
212640225529,Skoura,Drâa-Tafilalet
212614640084,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212691266322,Selouane,l'Oriental
212663382965,Dra'a,Drâa-Tafilalet
212611990173,Jaâdar,l'Oriental
212618994056,Sidi Bennour,Casablanca-Settat
212664241940,Oulad Zbair,Fès-Meknès
212632696967,Imintanoute,Marrakech-Safi
212650376184,Sidi Taibi,Rabat-Salé-Kénitra
212730503621,Mohammadia,Casablanca-Settat
212779847441,Aknoul,Fès-Meknès
212730409413,Taounate,Fès-Meknès
212681254757,Ben Sergao,Souss-Massa
212675911388,Kasba Tadla,Béni Mellal-Khénifra
212762842900,Jerada,l'Oriental
212793102788,Fquih Ben Salah,Béni Mellal-Khénifra
212722289262,Kattara,Marrakech-Safi
212681576912,Oulad M'Barek,Béni Mellal-Khénifra
212719939582,Zaïo,l'Oriental
212760663261,Tagzen,Souss-Massa
212750402685,Zaïo,l'Oriental
212694898493,Marrakech,Marrakech-Safi
212711024386,Sidi Ahmed,Marrakech-Safi
212696247529,Oulad Ghadbane,Casablanca-Settat
212659704808,Khouribga,Béni Mellal-Khénifra
212654630209,Agourai,Fès-Meknès
212720135277,El Gara,Casablanca-Settat
212744606360,Bni Hadifa,Tanger-Tétouan-Al Hoceïma
212787014590,Sidi Bou Othmane,Marrakech-Safi
212725119001,Timahdite,Fès-Meknès
212668443731,Selouane,l'Oriental
212798280877,Moulay Bouazza,Béni Mellal-Khénifra
212626128205,Stehat,Tanger-Tétouan-Al Hoceïma
212751318200,Point Cires,Tanger-Tétouan-Al Hoceïma
212642226742,Lakhsas,Souss-Massa
212781048197,Jorf Lasfar,Casablanca-Settat
212766993489,Safi,Marrakech-Safi
212685021812,Ghmate,Marrakech-Safi
212742790878,Settat,Casablanca-Settat
212698108226,Agadir,Souss-Massa
212769551226,Moulay Bousselham,Rabat-Salé-Kénitra
212774615297,Deroua,Casablanca-Settat
212730608963,Boujniba,Béni Mellal-Khénifra
212780062133,Sidi Addi,Fès-Meknès
212666522288,Ras El Aïn,Casablanca-Settat
212725579454,Aoufous,Drâa-Tafilalet
212717979837,Sidi Bouzid,Casablanca-Settat
212649935638,Gourrama,Drâa-Tafilalet
212791458803,Skhirate,Rabat-Salé-Kénitra
212793477349,Tiflet,Rabat-Salé-Kénitra
212651942855,Ain Taoujdate,Fès-Meknès
212671539919,Targuist,Tanger-Tétouan-Al Hoceïma
212780135809,Essaouira,Marrakech-Safi
212621759645,Bni Tadjite,l'Oriental
212769259695,Amizmiz,Marrakech-Safi
212612160502,Tighassaline,Béni Mellal-Khénifra
212646091674,Dar Chaoui,Tanger-Tétouan-Al Hoceïma
212622881347,Sidi Bennour,Casablanca-Settat
212636899399,Talmest,Marrakech-Safi
212771506786,Midelt,Drâa-Tafilalet
212638018915,Loudaya,Marrakech-Safi
212640276219,Sidi Slimane,Rabat-Salé-Kénitra
212662233534,Sidi Slimane,Rabat-Salé-Kénitra
212656552558,Bradia,Béni Mellal-Khénifra
212748984462,Ben Guerir,Marrakech-Safi
212639204584,Jorf,Drâa-Tafilalet
212666783331,Tissa,Fès-Meknès
212681021971,Azilal,Béni Mellal-Khénifra
212795104034,Lqliâa,Souss-Massa
212692521419,Oued Heimer,l'Oriental
212683326150,Rommani,Rabat-Salé-Kénitra
212618647526,Tighassaline,Béni Mellal-Khénifra
212671627954,Biougra,Souss-Massa
212616612683,Sebt Gzoula,Marrakech-Safi
212664211950,Tighassaline,Béni Mellal-Khénifra
212775633802,Sidi Slimane,Rabat-Salé-Kénitra
212638384389,N'Zalat Bni Amar,Fès-Meknès
212638651244,Brikcha,Tanger-Tétouan-Al Hoceïma
212698708685,Aït Ishaq,Béni Mellal-Khénifra
212696716605,Moussaoua,Fès-Meknès
212639490652,Assa,Guelmim-Oued Noun
212648788263,Ajdir,Tanger-Tétouan-Al Hoceïma
212712332620,Tighassaline,Béni Mellal-Khénifra
212652351366,Ifri,Drâa-Tafilalet
212667819466,Tameslouht,Marrakech-Safi
212663921466,Dcheira El Jihadia,Souss-Massa
212627578626,Awsard,Dakhla-Oued Ed Dahab
212796731046,El Ouatia,Guelmim-Oued Noun
212746379114,Taourirt,l'Oriental
212617431988,Fraïta,Marrakech-Safi
212719675898,Harte Lyamine,Drâa-Tafilalet
212777100893,Sid L'Mokhtar,Marrakech-Safi
212645701569,Beni Ayat,Béni Mellal-Khénifra
212762528980,Taïnaste,Fès-Meknès
212663794056,Jorf El Melha,Rabat-Salé-Kénitra
212690467395,Ribate El Kheir,Fès-Meknès
212756395903,Ajdir,Tanger-Tétouan-Al Hoceïma
212641054225,Oulad M'rah,Casablanca-Settat
212768603645,Al Hoceïma,Tanger-Tétouan-Al Hoceïma
212693398292,Jamâat Shaim,Marrakech-Safi
212680057911,El Marsa,Laâyoune-Sakia El Hamra
212795845781,Ifrane,Fès-Meknès
212652087505,Zag,Guelmim-Oued Noun
212613082311,Sebt El Maârif,Casablanca-Settat
212630834997,Ida Ougnidif,Souss-Massa
212674638483,Guigou,Fès-Meknès
212650101836,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212652144420,Taourirt ait zaghar,Drâa-Tafilalet
212659098498,Tifnit,Souss-Massa
212681841048,Taourirt,l'Oriental
212689296158,Dcheira El Jihadia,Souss-Massa
212797596873,Oulad Abbou,Casablanca-Settat
212763443612,Tamallalt,Marrakech-Safi
212737244562,Rabat,Rabat-Salé-Kénitra
212722402662,Kelaat-M'Gouna,Drâa-Tafilalet
212630548023,Harte Lyamine,Drâa-Tafilalet
212753490488,Tétouan,Tanger-Tétouan-Al Hoceïma
212726292170,Tinejdad,Drâa-Tafilalet
212768076569,Moqrisset,Tanger-Tétouan-Al Hoceïma
212793243498,Marrakech,Marrakech-Safi
212758115255,Tifnit,Souss-Massa
212762393691,Sarghine,Drâa-Tafilalet
212747773899,Gourrama,Drâa-Tafilalet
212696212074,Rissani,Drâa-Tafilalet
212781105429,Boujdour,Laâyoune-Sakia El Hamra
212628318675,Aït Yalla,Drâa-Tafilalet
212767490952,Irherm,Souss-Massa
212792429583,Smimou,Marrakech-Safi
212636149669,Temsia,Souss-Massa
212799984431,Sidi Rahhal Chataï,Casablanca-Settat
212626755619,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212632835802,El Menzel,Fès-Meknès
212760814230,Tighza,Béni Mellal-Khénifra
212799411319,Mohammadia,Casablanca-Settat
212641521188,Tiztoutine,l'Oriental
212749531527,Settat,Casablanca-Settat
212768573793,Lakhsas,Souss-Massa
212771947862,Ifrane,Fès-Meknès
212637854970,Bradia,Béni Mellal-Khénifra
212762521281,Tahannaout,Marrakech-Safi
212688895672,M'diq,Tanger-Tétouan-Al Hoceïma
212710010138,Aïn Karma,Fès-Meknès
212718804619,Gourrama,Drâa-Tafilalet
212621134409,Aït Iaâza,Souss-Massa
212778064059,Tichoute,Drâa-Tafilalet
212765583264,Boujniba,Béni Mellal-Khénifra
212733864809,Aïn Karma,Fès-Meknès
212737875723,Tiflet,Rabat-Salé-Kénitra
212795361660,Zeghanghane,l'Oriental
212651318122,Tamallalt,Marrakech-Safi
212612057384,Had Kourt,Rabat-Salé-Kénitra
212618080147,N'Zalat Bni Amar,Fès-Meknès
212786342454,Bouizakarne,Guelmim-Oued Noun
212741723446,Temsia,Souss-Massa
212791262548,Karia (El Jadida),Casablanca-Settat
212744543379,Sidi Ifni,Guelmim-Oued Noun
212627789068,Oulad Ayad,Béni Mellal-Khénifra
212743018534,Bab Berred,Tanger-Tétouan-Al Hoceïma
212651204992,Fès,Fès-Meknès
212637134234,Aoufous,Drâa-Tafilalet
212625224042,Sidi Kacem,Rabat-Salé-Kénitra
212689619868,Farkhana,l'Oriental
212736288466,Arazane,Souss-Massa
212657822442,Jorf El Melha,Rabat-Salé-Kénitra
212788890187,Tamallalt,Marrakech-Safi
212656511289,Madagh,l'Oriental
212710439925,Touarga,Rabat-Salé-Kénitra
212688417135,Missour,Fès-Meknès
212741914733,Tifnit,Souss-Massa
212711023570,Akka,Souss-Massa
212649214132,Imouzzer Kandar,Fès-Meknès
212764194147,Fnideq,Tanger-Tétouan-Al Hoceïma
212716022102,Al Aroui,l'Oriental
212752410399,Sidi Kacem,Rabat-Salé-Kénitra
212648462329,Souk El Arbaa,Rabat-Salé-Kénitra
212629231990,Chefchaouen,Tanger-Tétouan-Al Hoceïma
212745596839,Sidi Smaïl,Casablanca-Settat
212692129546,Oulad Ghadbane,Casablanca-Settat
212779798223,Gueznaia,Tanger-Tétouan-Al Hoceïma
212715201326,Afourar,Béni Mellal-Khénifra
212681803827,Aïn Jemaa,Fès-Meknès
212657982168,El Guerdane,Souss-Massa
212719739104,Bni Drar,l'Oriental
212710228155,Safi,Marrakech-Safi
212651046983,Sebt Jahjouh,Fès-Meknès
212786475267,Sidi Lyamani,Tanger-Tétouan-Al Hoceïma
212760715043,Tiztoutine,l'Oriental
212666401708,Ifrane,Fès-Meknès
212760578418,Bni Chiker,l'Oriental
212684443634,Douar Kannine,l'Oriental
212628509707,Moqrisset,Tanger-Tétouan-Al Hoceïma
212717409481,Sidi Mohamed ben Abdallah el-Raisuni,Tanger-Tétouan-Al Hoceïma
212697779502,El Hajeb,Fès-Meknès
212743052645,Zeghanghane,l'Oriental
212795615975,Taroudannt,Souss-Massa
212658150159,Zeghanghane,l'Oriental
212684828627,Itzer,Drâa-Tafilalet
212719121184,Fam El Hisn,Souss-Massa
212751244417,Midelt,Drâa-Tafilalet
212617803242,Fquih Ben Salah,Béni Mellal-Khénifra
212655539940,Ghafsai,Fès-Meknès
212673848753,Kassita,l'Oriental
212767347615,Ksar El Kébir,Tanger-Tétouan-Al Hoceïma
212714395294,El Borouj,Casablanca-Settat
212612460039,Essaouira,Marrakech-Safi
212758319195,Dar El Kebdani,l'Oriental
212783147588,Oulad Berhil,Souss-Massa
212646689414,Tanalt,Souss-Massa
212711865539,Guisser,Casablanca-Settat
212741956664,Biougra,Souss-Massa
212785810826,Oulad H'Riz Sahel,Casablanca-Settat
212749075944,Boumia,Drâa-Tafilalet
212732704759,Imouzzer Marmoucha,Fès-Meknès
212738872565,Berrechid,Casablanca-Settat
212755431539,Massa (Maroc),Souss-Massa
212791737814,Ait Daoud,Marrakech-Safi
212762829021,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212695189975,Ouazzane,Tanger-Tétouan-Al Hoceïma
212723551804,Souk Sebt Oulad Nemma,Béni Mellal-Khénifra
212791280855,Talmest,Marrakech-Safi
212739759919,Ajdir,Tanger-Tétouan-Al Hoceïma
212668805245,Médiouna,Casablanca-Settat
212722520649,Gourrama,Drâa-Tafilalet
212655425615,Ahfir,l'Oriental
212695173689,Aïn Cheggag,Fès-Meknès
212662437239,Jebha,Tanger-Tétouan-Al Hoceïma
212688019347,Guigou,Fès-Meknès
212725652830,Oulmès,Rabat-Salé-Kénitra
212629044431,Azemmour,Casablanca-Settat
212719005849,El Aïoun Sidi Mellouk,l'Oriental
212769755420,Boufakrane,Fès-Meknès
212620968124,Thar Es-Souk,Fès-Meknès
212684111254,Séfrou,Fès-Meknès
212642964684,Aït Hichem,Tanger-Tétouan-Al Hoceïma
212639987936,Tafajight,Fès-Meknès
212689065516,Sidi Bouknadel,Rabat-Salé-Kénitra
212722967044,Imouzzer Marmoucha,Fès-Meknès
212781014735,Tiddas,Rabat-Salé-Kénitra
212796418865,Gueznaia,Tanger-Tétouan-Al Hoceïma
212780424223,Sarghine,Drâa-Tafilalet
212699793812,Dra'a,Drâa-Tafilalet
212678414524,Loudaya,Marrakech-Safi
212620514567,El Hanchane,Marrakech-Safi
212621412896,Kerouna,l'Oriental
212712027835,Tiflet,Rabat-Salé-Kénitra
212666866211,Midelt,Drâa-Tafilalet
212640324070,Boulanouare,Béni Mellal-Khénifra
212664532034,Al Aroui,l'Oriental
212751550473,Midelt,Drâa-Tafilalet
212672495511,Zag,Guelmim-Oued Noun
212716033291,Tagzen,Souss-Massa
212627951904,Oulad Yaich,Béni Mellal-Khénifra
212731374740,Taourirt ait zaghar,Drâa-Tafilalet
212744189930,Fquih Ben Salah,Béni Mellal-Khénifra
212620684145,El Hajeb,Fès-Meknès
212658026835,Ras El Aïn,Casablanca-Settat
212689789780,Bni Drar,l'Oriental
212675701112,Lqliâa,Souss-Massa
212634444896,Skhirate,Rabat-Salé-Kénitra
212791870100,Tighassaline,Béni Mellal-Khénifra
212675646816,Casablanca,Casablanca-Settat
212768403151,Arazane,Souss-Massa
212791981750,Debdou,l'Oriental
212728950181,Tagzen,Souss-Massa
212691185558,Tafetachte,Marrakech-Safi
212756663020,El Aïoun Sidi Mellouk,l'Oriental
212693221346,Lqliâa,Souss-Massa
212678192526,Amizmiz,Marrakech-Safi
212646723621,Béni Mellal,Béni Mellal-Khénifra
212763329123,Bouanane,l'Oriental
212648560304,Oued Heimer,l'Oriental
212659020539,Hrara,Marrakech-Safi
212730940015,Martil,Tanger-Tétouan-Al Hoceïma
212755575110,Tafajight,Fès-Meknès
212699451672,Aïn Cheggag,Fès-Meknès
212759993016,Jaâdar,l'Oriental
212663693257,Elkbab,Béni Mellal-Khénifra
212752502016,Sidi Rahhal Chataï,Casablanca-Settat
212787929750,Foum Zguid,Souss-Massa
212661690749,Tinejdad,Drâa-Tafilalet
212624271334,Assahrij,Marrakech-Safi
212758890088,Afourar,Béni Mellal-Khénifra
212774798575,Ounagha,Marrakech-Safi
212682993455,Bzou,Béni Mellal-Khénifra
212728944419,Ouled Tayeb,Fès-Meknès
212771833793,Aït Iaâza,Souss-Massa
212742916595,Sidi Slimane Echcharaa,l'Oriental
212739877700,Moulay Brahim,Marrakech-Safi
212696095973,Moulay Ali Cherif,Drâa-Tafilalet
212768881651,Bir Jdid,Casablanca-Settat
212629350449,M'rirt,Béni Mellal-Khénifra
212736435403,Karia (El Jadida),Casablanca-Settat
212782188143,Ben Sergao,Souss-Massa
212698398457,Skhirate,Rabat-Salé-Kénitra
212649750479,Ras El Ma,l'Oriental
212732221773,Sarghine,Drâa-Tafilalet
212629627893,Ounagha,Marrakech-Safi
212645235661,Zaouia d'Ifrane,Fès-Meknès
212716921491,Tata,Souss-Massa
212651751412,Foum Zguid,Souss-Massa
212670851180,Oulad M'Barek,Béni Mellal-Khénifra
212618812764,Oulad Sidi Ben Daoud,Casablanca-Settat
212763052804,Oulad Amrane,Casablanca-Settat
212679632408,Salé,Rabat-Salé-Kénitra
212744394273,Boujdour,Laâyoune-Sakia El Hamra
212715070235,Stehat,Tanger-Tétouan-Al Hoceïma
212694761657,Tisgdal,Souss-Massa
212798172736,Bouanane,l'Oriental
212656471299,Tagzen,Souss-Massa
212765692714,Tarfaya,Laâyoune-Sakia El Hamra
212627463783,Jebha,Tanger-Tétouan-Al Hoceïma
212716614558,Jerada,l'Oriental
212763144076,Issaguen (Ketama),Tanger-Tétouan-Al Hoceïma
212630254105,Dra'a,Drâa-Tafilalet
212643376659,Foum Jamaa,Béni Mellal-Khénifra
212754571293,Tamallalt,Marrakech-Safi
212748926873,Midelt,Drâa-Tafilalet
212649138010,Aït Majden,Béni Mellal-Khénifra
212680219670,Oued Zem,Béni Mellal-Khénifra
212630268256,Berrechid,Casablanca-Settat
212757102179,Fès,Fès-Meknès
212677300073,Oulad H'Riz Sahel,Casablanca-Settat
212643862612,Khouribga,Béni Mellal-Khénifra
212776958361,Guercif,l'Oriental
212736079733,Al Aroui,l'Oriental
212613170017,Stehat,Tanger-Tétouan-Al Hoceïma
212664299229,Oued Heimer,l'Oriental
212792204556,Ait Daoud,Marrakech-Safi
212727216712,Debdou,l'Oriental
212795343289,Haj Kaddour,Fès-Meknès
212782983631,Ben Yakhlef,Casablanca-Settat
212666485707,Imzouren,Tanger-Tétouan-Al Hoceïma
212690597851,Aknoul,Fès-Meknès
212770919851,Gourrama,Drâa-Tafilalet
212683788656,Megousse,Souss-Massa
212721289837,Fraïta,Marrakech-Safi
212759829663,Ighoud,Marrakech-Safi
212739949764,Tamassint,Tanger-Tétouan-Al Hoceïma
212697516007,Thar Es-Souk,Fès-Meknès
212782125482,Khemis Zemamra,Casablanca-Settat
